Time_UTC;hGlo [W/m2];hDif [W/m2];Tamb [C];Pload [W];Zapfung [l/15min];Wind [m/s2];Niederschlag [mm/h]; hGloCOSMO [W/m2];TambCOSMO [C];NiederCOSMO [mm/h]
07.11.2016 02:15;-2.569691936;0;2.4;100.0000007;0;1.371777778;0.120694444;0;3.691275;0
07.11.2016 02:30;-2.886815215;0;2.5;100.0000007;0;1.535037037;0.001744444;0;4.0425;0
07.11.2016 02:45;-3.035514722;0;2.5;110.4000007;0;1.097101852;0;0;4.004425;0
07.11.2016 03:00;-3.260067844;0;2.625;180.7444445;0;0.435861111;0;0;3.96635;0
07.11.2016 03:15;-3.078394277;0;2.5;100.0000007;0;0.700555556;0;0;3.928275;0
07.11.2016 03:30;-3.076361004;0;2.6;100.0000007;0;0.706740741;0.006313333;0;3.8902;0
07.11.2016 03:45;-2.962200724;0;2.6;110.2555562;0;0.850037037;0.003651111;0;3.8537;0.0003662
07.11.2016 04:00;-3.100684453;0;2.7;180.888889;0;0.647222222;0;0;3.8172;0.0007324
07.11.2016 04:15;-3.129940555;0;2.7;100.0000007;0;0.396;0;0;3.7807;0.0010986
07.11.2016 04:30;-3.107214398;0;2.5;100.0000007;0;0.397;0;0;3.7442;0.0014648
07.11.2016 04:45;-3.042587593;0;2.4;110.1111118;16.23624799;0.375863248;0;0;3.73595;0.00427235
07.11.2016 05:00;-2.88993508;0;2.2;293.0333331;17.48519014;0.452692308;0;0;3.7277;0.0070799
07.11.2016 05:15;-2.859807281;0;2.5;707.9999992;8.9923835;0.404111111;0;0;3.71945;0.00988745
07.11.2016 05:30;-2.785425418;0;2.4;707.9999992;14.98730583;0.429833333;0;0;3.7112;0.012695
07.11.2016 05:45;-2.668183179;0;2.4;729.966666;0;0.503166667;0;0;3.694925;0.20202625
07.11.2016 06:00;-1.632140896;0.087277631;2.5;789.1777774;0;0.449666667;0;0;3.67865;0.3913575
07.11.2016 06:15;1.197534793;2.451621776;2.5;671.9999992;0;0.404666667;0;0;3.662375;0.58068875
07.11.2016 06:30;9.01151736;10.01654775;2.4;659.9999992;0;0.538444444;0;0;3.6461;0.77002
07.11.2016 06:45;22.3105661;23.43280165;2.4;669.8222215;0;0.235380952;0;14.0495;3.6843;0.631105
07.11.2016 07:00;23.9272644;25.01056742;2.3;741.3222218;0;0.351015873;0;28.099;3.7225;0.49219
07.11.2016 07:15;31.34208244;32.09260468;2.7;659.9999992;0;0.698380952;0.002894444;42.1485;3.7607;0.353275
07.11.2016 07:30;52.12973795;52.70849023;2.9;659.9999992;0;0.399;0.040295556;56.198;3.7989;0.21436
07.11.2016 07:45;90.97153568;90.99266617;3;669.677777;0;0.453777778;0.00316;74.531;3.9371;0.20447
07.11.2016 08:00;134.0741953;133.9112941;3.1;741.4666663;0;0.382518519;0;92.864;4.0753;0.19458
07.11.2016 08:15;151.8147384;151.8789734;3.4;659.9999992;0;0.486592593;0;111.197;4.2135;0.18469
07.11.2016 08:30;154.3415998;153.9898374;3.8;659.9999992;0;0.380851852;0;129.53;4.3517;0.1748
07.11.2016 08:45;133.9127917;133.5277418;3.9;669.5333326;0;0.621989418;0;130.5625;4.299;0.2603725
07.11.2016 09:00;77.45868791;77.61678631;3.6;1064.611111;0;0.424936508;0.01304254;131.595;4.2463;0.345945
07.11.2016 09:15;94.65530213;93.76252358;3.8;996.2222216;0;0.744777778;0.037945794;132.6275;4.1936;0.4315175
07.11.2016 09:30;107.5571564;106.831792;3.8;986.7777772;0;0.655015873;0.033210714;133.66;4.1409;0.51709
07.11.2016 09:45;109.8410713;109.0721737;3.8;992.3888883;0;0.512555556;0.009697619;131.56;4.029675;0.6983675
07.11.2016 10:00;94.80157785;94.37394215;3.9;1601.5;0;0.70731746;0.023791111;129.46;3.91845;0.879645
07.11.2016 10:15;112.0626268;111.908174;3.833333333;1532.333333;0;0.757555556;0.06025;127.36;3.807225;1.0609225
07.11.2016 10:30;124.976719;125.4652897;3.7;1837.366667;0;0.35852381;0.00866;125.26;3.696;1.2422
07.11.2016 10:45;139.5078529;139.3491905;3.9;1129.833333;8.492806639;0.683920635;0;141.395;3.828175;0.97999
07.11.2016 11:00;172.3750557;169.7012691;4;737.0777776;0;0.475444444;0;157.53;3.96035;0.71778
07.11.2016 11:15;216.0542068;211.9270384;4.3;875.1555549;0;0.736;0;173.665;4.092525;0.45557
07.11.2016 11:30;415.9931116;277.5530361;4.6;659.9999992;0;0.604333333;0;189.8;4.2247;0.19336
07.11.2016 11:45;344.5590318;257.6259289;5;669.0999993;0;0.598111111;0;191.645;4.396;0.14794975
07.11.2016 12:00;376.3520767;247.2360606;5.766666667;802.0444441;0;0.730592593;0.001066667;193.49;4.5673;0.1025395
07.11.2016 12:15;375.7080726;257.7740232;5.4;707.9999992;0;0.760851852;0;195.335;4.7386;0.05712925
07.11.2016 12:30;391.0052043;238.6650981;6.3;717.3333326;0;0.701666667;0;197.18;4.9099;0.011719
07.11.2016 12:45;244.271791;190.0752194;6;719.6222215;0;0.824518519;0;194.385;4.951075;0.00878925
07.11.2016 13:00;168.9535246;164.4246844;5.816666667;742.1888885;0;0.757092593;0;191.59;4.99225;0.0058595
07.11.2016 13:15;151.219337;149.106837;5.7;659.9999992;0;1.081833333;0;188.795;5.033425;0.00292975
07.11.2016 13:30;108.9393526;108.1649644;5.257142857;659.9999992;0;0.859444444;0;186;5.0746;0
07.11.2016 13:45;54.90485497;54.52735181;5.2;668.8111104;0;1.074148148;0.00298037;160.946;5.0919;0
07.11.2016 14:00;55.10034859;54.73090187;5.2;742.333333;0;0.954835979;0.022363598;135.892;5.1092;0
07.11.2016 14:15;59.24291564;59.12089117;4.971428571;659.9999992;0;0.710698413;0.021308254;110.838;5.1265;0
07.11.2016 14:30;66.75650155;67.07240681;5;659.9999992;0;0.914761905;0.007076667;85.784;5.1438;0
07.11.2016 14:45;57.42919988;57.97564917;4.8;668.6666659;0;1.413873016;0;69.20375;4.87085;0
07.11.2016 15:00;20.97661581;21.85763805;4.7;742.4777774;0;1.46368254;0;52.6235;4.5979;0
07.11.2016 15:15;10.18581825;11.10546241;4.6;659.9999992;0;0.943;0;36.04325;4.32495;0
07.11.2016 15:30;4.696803627;5.850615411;4.6;659.9999992;0;0.524666667;0;19.463;4.052;0
07.11.2016 15:45;0.49092727;1.715586604;4.5;668.5222215;0;0.563666667;0;14.59725;3.93115;0.00146485
07.11.2016 16:00;-2.103549323;0.002531545;4.5;742.6222218;8.492806639;0.462555556;0;9.7315;3.8103;0.0029297
07.11.2016 16:15;-2.985093538;0;4.4;659.9999992;0;0.401888889;0;4.86575;3.68945;0.00439455
07.11.2016 16:30;-2.74869103;0;4.1;659.9999992;0;0.608666667;0;0;3.5686;0.0058594
07.11.2016 16:45;-2.730553264;0;4;668.377777;0;0.512444445;0;0;3.486025;0.00439455
07.11.2016 17:00;-2.91390832;0;4;742.7666663;0;0.711111111;0.001887778;0;3.40345;0.0029297
07.11.2016 17:15;-2.90489612;0;3.9;951.8333327;0;0.630527778;0;0;3.320875;0.00146485
07.11.2016 17:30;-2.932002459;0;4;1025.077777;7.743441347;0.689953704;0;0;3.2383;0
07.11.2016 17:45;-2.699113349;0;3.8;732.3222215;0;1.152518519;0;0;3.1015;0
07.11.2016 18:00;-2.982435167;0;3.6;742.9111107;0;0.610444445;0;0;2.9647;0
07.11.2016 18:15;-3.174342414;0;3.5;659.9999992;0;0.525111111;0;0;2.8279;0
07.11.2016 18:30;-3.139763658;0;3.3;659.9999992;6.994076056;0.641148148;0;0;2.6911;0
07.11.2016 18:45;-2.94933378;0;3.1;668.0888881;0;0.566740741;0;0;2.6412;0
07.11.2016 19:00;-3.23599587;0;2.833333333;743.0555552;5.994922334;0.360111111;0;0;2.5913;0
07.11.2016 19:15;-3.226332639;0;2.766666667;659.9999992;0;0.303222222;0;0;2.5414;0
07.11.2016 19:30;-3.185125658;0;2.7;659.9999992;0;0.623444445;0;0;2.4915;0
07.11.2016 19:45;-3.261228362;0;2.9;667.9444437;0;0.386111111;0;0;2.491475;0
07.11.2016 20:00;-3.308013677;0;2.7;743.1999996;0;0.224666667;0;0;2.49145;0
07.11.2016 20:15;-3.23819623;0;2.3;659.9999992;0;0.259;0;0;2.491425;0
07.11.2016 20:30;-3.174618122;0;2;659.9999992;0;0.253777778;0;0;2.4914;0
07.11.2016 20:45;-3.198845659;0;2.1;667.177777;0;0.286;0;0;2.39065;0
07.11.2016 21:00;-3.099104513;0;2;183.3444445;0;0.257555556;0;0;2.2899;0
07.11.2016 21:15;-3.133192269;0;2;100.0000007;0;0.204444444;0;0;2.18915;0
07.11.2016 21:30;-3.006412011;0;2;100.0000007;0;0.550555556;0;0;2.0884;0
07.11.2016 21:45;-2.69525395;0;2.4;107.6555562;0;0.786777778;0;0;2.0824;0
07.11.2016 22:00;-2.882221373;0;2.2;183.488889;0;0.421074074;0;0;2.0764;0
07.11.2016 22:15;-3.136414303;0;2.1;100.0000007;7.493652917;0.325314815;0;0;2.0704;0
07.11.2016 22:30;-3.133811602;0;2;100.0000007;0;0.316055556;0;0;2.0644;0
07.11.2016 22:45;-3.174153753;0;2;107.5111118;0;0.27937037;0;0;2.0542;0
07.11.2016 23:00;-3.266231747;0;1.8;183.6333334;0;0.226296296;0;0;2.044;0
07.11.2016 23:15;-3.197403919;0;1.8;100.0000007;0;0.276333333;0;0;2.0338;0
07.11.2016 23:30;-3.150826732;0;1.7;100.0000007;0;0.350222222;0;0;2.0236;0
07.11.2016 23:45;-3.12382538;0;1.9;107.3666674;0;0.51525;0;0;2.062225;0
08.11.2016 00:00;-3.113392323;0;1.9;183.7777779;0;0.508638889;0;0;2.10085;0
08.11.2016 00:15;-3.052703935;0;2;100.0000007;0;0.595888889;0;0;2.139475;0
08.11.2016 00:30;-3.020524791;0;2.1;100.0000007;0;0.553;0;0;2.1781;0
08.11.2016 00:45;-2.960751482;0;2.1;107.2222229;0;0.690055556;0;0;2.06215;0
08.11.2016 01:00;-2.934449061;0;2.1;183.9222223;0;0.765944445;0;0;1.9462;0
08.11.2016 01:15;-3.01479825;0;2;100.0000007;0;0.584222222;0;0;1.83025;0
08.11.2016 01:30;-3.074359377;0;2;100.0000007;0;0.232777778;0;0;1.7143;0
08.11.2016 01:45;-3.173499179;0;1.8;107.0777785;0;0.268;0;0;1.717425;0
08.11.2016 02:00;-3.307002529;0;1.7;184.0666667;0;0.201333333;0;0;1.72055;0
08.11.2016 02:15;-3.229459157;0;1.8;100.0000007;0;0.408555556;0;0;1.723675;0
08.11.2016 02:30;-3.153181306;0;1.9;100.0000007;0;0.339222222;0;0;1.7268;0
08.11.2016 02:45;-3.394951362;0;1.7;106.933334;0;0.378851852;0;0;1.7449;0
08.11.2016 03:00;-3.538807785;0;1.1;184.2111112;0;0.267425926;0;0;1.763;0
08.11.2016 03:15;-3.582484353;0;1.2;100.0000007;0;0.312277778;0;0;1.7811;0
08.11.2016 03:30;-3.579270697;0;0.8;100.0000007;0;0.289444444;0;0;1.7992;0
08.11.2016 03:45;-3.669994863;0;0.7;106.7888896;0;0.353740741;0;0;1.7784;0
08.11.2016 04:00;-3.651340963;0;0.4;184.3555556;0;0.192537037;0;0;1.7576;0
08.11.2016 04:15;-3.615035893;0;0.3;100.0000007;0;0.265388889;0;0;1.7368;0
08.11.2016 04:30;-3.608223204;0;-0.1;100.0000007;0;0.307777778;0;0;1.716;0
08.11.2016 04:45;-3.614460801;0;0.2;106.6444451;22.48095875;0.403055556;0;0;1.638475;0
08.11.2016 05:00;-3.620204152;0;-0.1;296.4999998;27.47672736;0.4345;0;0;1.56095;0
08.11.2016 05:15;-3.577118282;0;-0.5;705.3333326;15.73667113;0.321111111;0;0;1.483425;0
08.11.2016 05:30;-3.517438739;0;-0.5;710.6666659;30.2244001;0.348;0;0;1.4059;0
08.11.2016 05:45;-3.393901284;0;-0.6;714.4999993;0;0.395888889;0;2.64075;1.5256;0
08.11.2016 06:00;-1.744828267;0.279802418;-0.7;804.6444441;0;0.305222222;0;5.2815;1.6453;0
08.11.2016 06:15;3.159918636;4.4523106;-0.6;671.9999992;0;0.430555556;0;7.92225;1.765;0
08.11.2016 06:30;9.770982754;11.02823023;-0.4;659.9999992;0;0.293203704;0;10.563;1.8847;0
08.11.2016 06:45;16.93125432;17.87786159;-0.6;666.3555548;0;0.46560582;0;26.7745;2.02825;0
08.11.2016 07:00;24.67787366;25.71287387;-0.3;744.7888885;0;0.33352381;0;42.986;2.1718;0
08.11.2016 07:15;62.0973351;36.53366716;-0.7;659.9999992;0;0.306111111;0;59.1975;2.31535;0
08.11.2016 07:30;155.1516334;43.32509711;-0.2;659.9999992;0;0.651407407;0;75.409;2.4589;0
08.11.2016 07:45;191.4873341;47.7211537;0.866666667;534.2999995;0;0.813037037;0;100.42675;2.720925;0
08.11.2016 08:00;222.989124;50.03988059;1.5;184.9333334;0;0.510222222;0;125.4445;2.98295;0
08.11.2016 08:15;260.2758064;54.54277179;2;100.0000007;0;0.739722222;0;150.46225;3.244975;0
08.11.2016 08:30;295.1156337;57.67741222;1.7;100.0000007;0;0.734759259;0;175.48;3.507;0
08.11.2016 08:45;327.7381073;58.93417993;2.2;106.0666674;0;0.626502646;0;201.72;3.80105;0
08.11.2016 09:00;351.7086174;61.97585933;3.5;511.8555557;0;0.520126984;0;227.96;4.0951;0
08.11.2016 09:15;377.7349319;67.09005893;3.5;423.0000006;0;0.766296296;0;254.2;4.38915;0
08.11.2016 09:30;395.827841;70.6792529;3.7;423.0000006;0;1.282957672;0;280.44;4.6832;0
08.11.2016 09:45;411.856758;74.96605719;3.171428571;428.9222228;0;1.095746032;0;296.0475;4.916225;0
08.11.2016 10:00;428.31938;78.97818639;3.7;1051.833334;24.4792662;0.601944445;0;311.655;5.14925;0
08.11.2016 10:15;451.6060558;91.35914939;4.1;982.977778;20.98222817;0.76918254;0;327.2625;5.382275;0
08.11.2016 10:30;480.5583314;116.4705686;4.7;1270.044445;11.49026781;0.690428571;0;342.87;5.6153;0
08.11.2016 10:45;509.5422875;149.8289318;4.771428571;580.7222225;0;0.895185185;0.00057;346.95;5.8813;0
08.11.2016 11:00;455.8951106;209.5099599;5.1;553.8777779;0;1.14737037;0;351.03;6.1473;0
08.11.2016 11:15;439.3930163;176.979523;5;315.1555561;0;0.730412698;0;355.11;6.4133;0
08.11.2016 11:30;153.9213306;128.1184452;6.357142857;246.2222226;0;1.001920635;0;359.19;6.6793;0
08.11.2016 11:45;260.8966692;139.1486873;5.5;665.6333326;0;1.096666667;0;335.0325;6.59515;0
08.11.2016 12:00;434.5880651;133.4633803;4.8;793.5111108;0;0.772777778;0;310.875;6.511;0
08.11.2016 12:15;465.4524827;163.844033;5.7;719.9999992;0;0.856666667;0.00064;286.7175;6.42685;0
08.11.2016 12:30;415.7098932;144.8708182;6.2;707.9999992;0;0.867037037;0;262.56;6.3427;0
08.11.2016 12:45;349.2143567;155.0381006;6.7;725.4888882;8.492806639;0.918867725;0;248.9575;6.380975;0
08.11.2016 13:00;376.8002249;173.4391178;6.9;745.6555552;0;1.028873016;0;235.355;6.41925;0
08.11.2016 13:15;369.1509626;146.3432913;6.4;659.9999992;0;1.525074074;0;221.7525;6.457525;0
08.11.2016 13:30;160.5655989;145.6711839;6.466666667;659.9999992;0;0.860989418;0;208.15;6.4958;0
08.11.2016 13:45;113.6108225;113.1406732;6.5;665.3444437;7.993229778;1.120428571;0;180.76325;6.252075;0
08.11.2016 14:00;90.132721;89.9472412;6.1;745.7999996;0;0.99484127;0;153.3765;6.00835;0
08.11.2016 14:15;73.11057274;73.33947675;6;659.9999992;0;0.714492064;0;125.98975;5.764625;0
08.11.2016 14:30;81.0827346;81.24727993;6;659.9999992;0;0.685888889;0;98.603;5.5209;0
08.11.2016 14:45;50.70847547;51.17785775;6.2;665.1999992;0;0.88784127;0;78.63325;5.368125;0
08.11.2016 15:00;24.08749271;24.76006999;5.9;745.9444441;0;1.036555556;0;58.6635;5.21535;0
08.11.2016 15:15;9.95153783;10.65654531;5.7;659.9999992;0;1.285857143;0;38.69375;5.062575;0
08.11.2016 15:30;2.855159461;3.865491948;5.2;659.9999992;0;1.48947619;0;18.724;4.9098;0
08.11.2016 15:45;0.031672609;0.993552735;5.1;665.0555548;8.9923835;1.554;0.001491111;14.043;4.772025;0
08.11.2016 16:00;-2.035932139;0;4.7;746.0888885;6.494499195;1.217222222;0;9.362;4.63425;0
08.11.2016 16:15;-2.64198909;0;4.6;659.9999992;0;1.036777778;0;4.681;4.496475;0
08.11.2016 16:30;-2.834369559;0;4.3;659.9999992;0;0.619333333;0;0;4.3587;0
08.11.2016 16:45;-2.871613623;0;4.5;664.9111104;0;0.765944445;0;0;4.319625;0
08.11.2016 17:00;-2.867447902;0;4.4;746.233333;7.743441347;0.739055556;0;0;4.28055;0
08.11.2016 17:15;-2.720430105;0;4.3;951.8333327;0;0.794;0;0;4.241475;0
08.11.2016 17:30;-2.811619446;0;4.1;1025.077777;21.73159346;0.775555556;0;0;4.2024;0
08.11.2016 17:45;-2.655775349;0;3.9;728.8555548;4.995768611;0.964888889;0.000928889;0;4.14145;0
08.11.2016 18:00;-3.228910565;0;4;746.3777774;6.244710764;0.547;0.001491111;0;4.0805;0
08.11.2016 18:15;-2.786998522;0;4;659.9999992;0;0.780888889;0.003763333;0;4.01955;0
08.11.2016 18:30;-2.978359804;0;3.9;659.9999992;0;0.542666667;0.003061111;0;3.9586;0
08.11.2016 18:45;-3.026115376;0;3.7;664.6222215;0;0.584;0;0;3.814375;0
08.11.2016 19:00;-3.151176014;0;3.7;746.5222219;0;0.499555556;0.044755556;0;3.67015;0
08.11.2016 19:15;-3.224969827;0;3.5;659.9999992;0;0.809;0.069746111;0;3.525925;0
08.11.2016 19:30;-3.445897843;0;3.5;659.9999992;0;0.665444445;0.021023889;0;3.3817;0
08.11.2016 19:45;-3.487797994;0;3.3;664.477777;0;0.708111111;0.001491111;0;3.3277;0
08.11.2016 20:00;-3.508790437;0;3.2;746.6666663;0;0.788;0;0;3.2737;0
08.11.2016 20:15;-3.580540167;0;3.1;659.9999992;0;0.315555556;0.002778889;0;3.2197;0
08.11.2016 20:30;-3.483027489;0;3.2;659.9999992;0;0.497888889;0.000677778;0;3.1657;0
08.11.2016 20:45;-3.437850057;0;3.133333333;663.7111104;0;0.434111111;0;0;3.110875;0.003418
08.11.2016 21:00;-3.337798344;0;2.8;186.8111112;0;0.433222222;0;0;3.05605;0.006836
08.11.2016 21:15;-3.267598791;0;2.9;100.0000007;0;0.281777778;0.001287778;0;3.001225;0.010254
08.11.2016 21:30;-3.185617572;0;3;100.0000007;0;0.228703704;0.004088148;0;2.9464;0.013672
08.11.2016 21:45;-3.142039728;0;2.8;104.1888896;0;0.479074074;0.045287407;0;2.763;0.019043
08.11.2016 22:00;-3.137018281;0;3.2;186.9555556;0;0.446777778;0.058135556;0;2.5796;0.024414
08.11.2016 22:15;-3.221078769;0;3.1;100.0000007;0;0.667185185;0.005413333;0;2.3962;0.029785
08.11.2016 22:30;-3.316263604;0;2.7;100.0000007;0;0.559925926;0.115648333;0;2.2128;0.035156
08.11.2016 22:45;-3.028796787;0;2.7;104.0444452;0;0.925777778;0.123788333;0;2.036775;0.0707995
08.11.2016 23:00;-3.184799231;0;2.6;187.1;7.493652917;0.920333333;0.048736667;0;1.86075;0.106443
08.11.2016 23:15;-3.079981293;0;2.5;100.0000007;0;0.983305556;0.1299425;0;1.684725;0.1420865
08.11.2016 23:30;-3.139122085;0;2.4;100.0000007;0;0.78225;0.018139722;0;1.5087;0.17773
08.11.2016 23:45;-3.143175734;0;2.5;103.9000007;0;0.842222222;0.009538889;0;1.497225;0.15942
09.11.2016 00:00;-3.111428008;0;2.4;187.2444445;0;0.699333333;0.012167778;0;1.48575;0.14111
09.11.2016 00:15;-3.28543416;0;2.3;100.0000007;0;0.460361111;0.005571111;0;1.474275;0.1228
09.11.2016 00:30;-3.309802065;0;2.4;100.0000007;0;0.271527778;0.022398889;0;1.4628;0.10449
09.11.2016 00:45;-3.329131899;0;2.3;103.7555563;0;0.297444445;0.052291111;0;1.445775;0.0871565
09.11.2016 01:00;-3.360232089;0;2.4;187.3888889;0;0.276;0.005011111;0;1.42875;0.069823
09.11.2016 01:15;-3.34990494;0;2.2;100.0000007;0;0.365888889;0.00419;0;1.411725;0.0524895
09.11.2016 01:30;-3.378106091;0;2.1;100.0000007;0;0.345777778;0.003938889;0;1.3947;0.035156
09.11.2016 01:45;-3.145466573;0;2.4;103.6111118;0;0.519555556;0.022659259;0;1.62575;0.026367
09.11.2016 02:00;-3.404048173;0;2.333333333;187.5333334;0;0.763027778;0.019207407;0;1.8568;0.017578
09.11.2016 02:15;-3.625184423;0;2.3;100.0000007;0;0.584527778;0.00195;0;2.08785;0.008789
09.11.2016 02:30;-3.612836153;0;2.2;100.0000007;0;0.908333333;0;0;2.3189;0
09.11.2016 02:45;-3.671567448;0;2;103.4666674;0;0.994074074;0;0;2.2169;0
09.11.2016 03:00;-3.697985998;0;1.7;187.6777778;0;1.139148148;0;0;2.1149;0
09.11.2016 03:15;-3.692707531;0;1.6;100.0000007;0;0.895222222;0;0;2.0129;0
09.11.2016 03:30;-3.626076801;0;1.9;100.0000007;0;0.804592593;0;0;1.9109;0
09.11.2016 03:45;-3.313751728;0;1.5;103.3222229;0;0.545018519;0;0;1.877625;0
09.11.2016 04:00;-3.130963618;0;1.6;187.8222223;0;0.6815;0;0;1.84435;0
09.11.2016 04:15;-3.104031085;0;1.2;100.0000007;0;0.457888889;0;0;1.811075;0
09.11.2016 04:30;-2.792324812;0;1.1;100.0000007;0;0.701888889;0;0;1.7778;0
09.11.2016 04:45;-2.917285617;0;1.1;103.1777785;15.48688269;0.623888889;0;0;1.6435;0
09.11.2016 05:00;-2.830897348;0;1;299.9666664;14.98730583;0.717555556;0;0;1.5092;0
09.11.2016 05:15;-2.748744847;0;1.1;695.9999992;0;0.724333333;0;0;1.3749;0
09.11.2016 05:30;-2.825968583;0;1.2;719.9999992;28.47588108;0.785444445;0;0;1.2406;0
09.11.2016 05:45;-2.608807194;0;1.4;711.0333326;8.492806639;0.624277778;0;2.68025;1.0797125;0
09.11.2016 06:00;1.0064849;2.237267342;1.5;808.1111108;14.7375174;0.888194445;0;5.3605;0.918825;0
09.11.2016 06:15;5.685444483;6.863436482;1.7;671.9999992;18.73413229;0.401829365;0;8.04075;0.7579375;0
09.11.2016 06:30;15.04889343;16.0701058;1.5;659.9999992;4.995768611;0.442920635;0;10.721;0.59705;0
09.11.2016 06:45;30.71326603;31.41016291;1.7;662.8888881;0;0.468777778;0;29.335;0.7513875;0
09.11.2016 07:00;44.41170927;44.91869063;1.8;748.2555552;0;0.60752381;0;47.949;0.905725;0
09.11.2016 07:15;52.95295045;53.34813473;1.9;659.9999992;0;0.689603175;0;66.563;1.0600625;0
09.11.2016 07:30;76.46753582;76.62568013;2;659.9999992;0;0.665428571;0;85.177;1.2144;0
09.11.2016 07:45;74.71526778;74.99250839;2;662.7444437;0;0.714425926;0;109.02525;1.5903;0
09.11.2016 08:00;80.08113467;80.29463019;2.3;748.3999996;0;0.735558201;0;132.8735;1.9662;0
09.11.2016 08:15;94.09568159;94.17223633;2.2;659.9999992;0;1.188126984;0;156.72175;2.3421;0
09.11.2016 08:30;120.5076801;120.3532158;2.3;659.9999992;0;0.982555556;0;180.57;2.718;0
09.11.2016 08:45;158.387422;154.8150429;2.6;662.5999992;0;0.69237037;0;194.7225;3.081075;0
09.11.2016 09:00;196.0604706;170.0822507;2.9;756.077778;0;1.224312169;0;208.875;3.44415;0
09.11.2016 09:15;232.6473597;202.2224774;3;423.0000006;0;1.240539683;0;223.0275;3.807225;0
09.11.2016 09:30;259.7100696;217.8036763;3.6;423.0000006;8.9923835;1.133166667;0;237.18;4.1703;0
09.11.2016 09:45;243.2534247;212.5891383;3.4;429.2333339;0;1.144071429;0;235.25;4.388;0
09.11.2016 10:00;317.3066088;225.6531698;4.2;1081.111111;0;2.753952381;0;233.32;4.6057;0
09.11.2016 10:15;195.5085952;191.6977282;4.1;965.4666669;0;2.154920635;0;231.39;4.8234;0
09.11.2016 10:30;195.361014;192.8047869;4.1;1263.688889;0;1.422555556;0;229.46;5.0411;0
09.11.2016 10:45;228.152805;226.4179016;4.3;569.2444448;0;1.36062963;0;228.64;5.419025;0
09.11.2016 11:00;223.373627;221.368159;4.3;557.3444445;0;1.481767196;0;227.82;5.79695;0
09.11.2016 11:15;253.86864;232.344537;4.6;315.1555561;0;0.914269841;0;227;6.174875;0
09.11.2016 11:30;300.4579829;238.0573604;5.1;100.0000007;0;0.852888889;0;226.18;6.5528;0
09.11.2016 11:45;261.6474277;229.6868429;5.2;102.1666674;0;0.685174603;0;212.2525;6.8549;0
09.11.2016 12:00;254.6756952;212.2325832;5.8;236.9777778;0;0.820825397;0;198.325;7.157;0
09.11.2016 12:15;193.6964322;187.2815175;5.7;188.0000006;0;1.073444444;0;184.3975;7.4591;0
09.11.2016 12:30;124.4577047;123.536387;5.5;707.9999992;0;1.100111111;0;170.47;7.7612;0
09.11.2016 12:45;197.764925;187.9465476;5.5;722.0222215;0;1.003619048;0;154.7225;7.69665;0
09.11.2016 13:00;184.0761674;170.0070917;5.8;749.1222219;17.23540171;1.02578836;0;138.975;7.6321;0
09.11.2016 13:15;109.5711362;109.6197376;5.9;659.9999992;9.242171931;0.705777778;0;123.2275;7.56755;0
09.11.2016 13:30;96.35200861;97.1369497;6.1;659.9999992;10.74090251;0.521671958;0;107.48;7.503;0
09.11.2016 13:45;113.3012916;113.7379633;6.1;661.877777;0;0.588031746;0;92.73475;7.49375;0
09.11.2016 14:00;90.67373215;90.85529894;6;749.2666663;0;0.52;0;77.9895;7.4845;0
09.11.2016 14:15;68.35986084;68.96246623;6.3;659.9999992;0;0.518571429;0;63.24425;7.47525;0
09.11.2016 14:30;47.13330771;47.41076895;6.2;659.9999992;6.494499195;1.298190476;0;48.499;7.466;0
09.11.2016 14:45;29.19384659;29.80564067;5.9;661.7333326;6.244710764;0.975460318;0;36.37425;7.130775;0.00561525
09.11.2016 15:00;17.35927366;18.16246769;5.9;749.4111108;0;1.081111111;0;24.2495;6.79555;0.0112305
09.11.2016 15:15;9.792554498;10.68837575;5.8;659.9999992;0;1.081962963;0;12.12475;6.460325;0.01684575
09.11.2016 15:30;2.604972926;3.759070024;5.8;659.9999992;0;0.701164021;0;0;6.1251;0.022461
09.11.2016 15:45;-1.487159701;0.215456344;5.7;661.5888881;0;0.344095238;0;0;5.945975;0.16699325
09.11.2016 16:00;-2.434094024;0;5.7;749.5555552;0;0.818740741;0;0;5.76685;0.3115255
09.11.2016 16:15;-2.920878732;0;5.7;659.9999992;0;0.493731482;0;0;5.587725;0.45605775
09.11.2016 16:30;-3.042223819;0;5.5;659.9999992;0;0.405194445;0;0;5.4086;0.60059
09.11.2016 16:45;-3.00712503;0;5.3;661.4444437;0;0.478148148;0;0;5.1934;1.1882425
09.11.2016 17:00;-2.892607298;0;5.5;749.6999997;0;0.598074074;0;0;4.9782;1.775895
09.11.2016 17:15;-2.673963859;0;5.6;951.8333327;0;0.916222222;0;0;4.763;2.3635475
09.11.2016 17:30;-2.82264636;0;5.7;1025.077777;0;0.555444445;0;0;4.5478;2.9512
09.11.2016 17:45;-2.961226585;0;5.7;725.3888882;0;0.705361111;0.008914444;0;4.6769;2.516375
09.11.2016 18:00;-3.06109822;0;5.4;749.8444441;0;0.592416667;0.005428889;0;4.806;2.08155
09.11.2016 18:15;-3.179150816;0;5.4;659.9999992;8.243018209;1.374666667;0.003652222;0;4.9351;1.646725
09.11.2016 18:30;-2.985899463;0;6;659.9999992;0;3.519;0.043023333;0;5.0642;1.2119
