Time;hGlo;hDif;Tamb;Pload;Wind;Niederschlag; hGloCOSMO; TambCOSMO; NiederCOSMO;Zapfung
2017-11-18 19:45:00;0;0;4.8;659.9999992;0.485037037;0;0;0.1060025;0;0
2017-11-18 20:00:00;0;0;4.7;751.1444441;0.579814815;0;0;-0.092225;0;0
2017-11-18 20:15:00;0;0;4.6;659.9999992;0.608354497;0;0;-0.2904525;0;0
2017-11-18 20:30:00;0;0;4.5;659.9999992;0.375015873;0;0;-0.48868;0;6.994076056
2017-11-18 20:45:00;0;0;4.6;659.9999992;0.568;0;0;-0.57944;0;0
2017-11-18 21:00:00;0;0;4.7;751.1444441;0.611603175;0;0;-0.6702;0;0
2017-11-18 21:15:00;0;0;4.6;659.9999992;0.637904762;0;0;-0.76096;0;0
2017-11-18 21:30:00;0;0;4.4;659.9999992;0.390492064;0;0;-0.85172;0;5.994922334
2017-11-18 21:45:00;0;0;3.75;659.377777;0.522055556;0;0;-0.758945;0;0
2017-11-18 22:00:00;0;0;3.4;191.1444445;0.474462963;0;0;-0.66617;0;0
2017-11-18 22:15:00;0;0;3.4;100.0000007;0.464322751;0;0;-0.573395;0;0
2017-11-18 22:30:00;0;0;3.657142857;100.0000007;0.729936508;0;0;-0.48062;0;0
2017-11-18 22:45:00;0;0;3.6;100.0000007;0.624962963;0;0;-0.5017225;0;0
2017-11-18 23:00:00;0;0;3.8;191.1444445;0.388687831;0;0;-0.522825;0;0
2017-11-18 23:15:00;0;0;3.7;100.0000007;0.490793651;0;0;-0.5439275;0;0
2017-11-18 23:30:00;0;0;3.146153846;100.0000007;0.686596491;0;0;-0.56503;0;0
2017-11-18 23:45:00;0;0;3.1;100.0000007;0.521736842;0;0;-0.4919575;0;0
2017-11-19 00:00:00;0;0;3.1;191.1444445;0.629222222;0;0;-0.418885;0;0
2017-11-19 00:15:00;0;0;3.1;100.0000007;0.355444444;0;0;-0.3458125;0;0
2017-11-19 00:30:00;0;0;3.2;100.0000007;0.714611111;0;0;-0.27274;0;0
2017-11-19 00:45:00;0;0;3.4;100.0000007;1.180119048;0;0;-0.091435;0;0
2017-11-19 01:00:00;0;0;3.6;191.1444445;0.71184127;0;0;0.08987;0;0
2017-11-19 01:15:00;0;0;3.8;100.0000007;1.164021164;0;0;0.271175;0;0
2017-11-19 01:30:00;0;0;3.9;100.0000007;1.749407407;0;0;0.45248;0;0
2017-11-19 01:45:00;0;0;4.1;100.0000007;2.441285714;0.00058;0;0.793085;0;0
2017-11-19 02:00:00;0;0;4.1;191.1444445;1.726650794;0.005653333;0;1.13369;0;0
2017-11-19 02:15:00;0;0;4.1;100.0000007;2.134730159;0.029711111;0;1.474295;0;0
2017-11-19 02:30:00;0;0;4.2;100.0000007;1.703;0.013243333;0;1.8149;0;0
2017-11-19 02:45:00;0;0;4;100.0000007;1.433301587;0.014830317;0;1.73995;0.00337625;0
2017-11-19 03:00:00;0;0;3.8;191.1444445;1.610253968;0.024363016;0;1.665;0.0067525;0
2017-11-19 03:15:00;0;0;3.5;100.0000007;1.791111111;0.034164444;0;1.59005;0.01012875;0
2017-11-19 03:30:00;0;0;3.4;100.0000007;1.741611111;0.02239;0;1.5151;0.013505;0
2017-11-19 03:45:00;0;0;3.2;100.0000007;2.287531746;0.046406508;0;1.3787725;0.01315;0
2017-11-19 04:00:00;0;0;3.1;191.1444445;1.602190476;0.070012381;0;1.242445;0.012795;0
2017-11-19 04:15:00;0;0;2.8;100.0000007;1.337074074;0.18173037;0;1.1061175;0.01244;0
2017-11-19 04:30:00;0;0;2.5;100.0000007;1.378148148;0.95036963;0;0.96979;0.012085;0
2017-11-19 04:45:00;0.023455559;0;2;100.0000007;0.964777778;0.862585556;0;0.7652525;0.13882375;8.243018209
2017-11-19 05:00:00;0;0;1.7;191.1444445;0.625547009;0.723187094;0;0.560715;0.2655625;26.47757364
2017-11-19 05:15:00;0.06484445;0;1.438461538;100.0000007;0.682897436;3.340231795;0;0.3561775;0.39230125;17.48519014
2017-11-19 05:30:00;0.029335942;0;1.1;100.0000007;0.613790813;1.674958889;0;0.15164;0.51904;15.98645956
2017-11-19 05:45:00;0.024075169;0;0.7;100.0000007;0.627875854;0;0;0.12571575;0.68823;7.993229778
2017-11-19 06:00:00;0.05466597;0;0.7;303.1444444;0.898892361;0;0;0.0997915;0.85742;0
2017-11-19 06:15:00;0.14306277;0;0.7;707.9999992;0.387068384;0;0;0.07386725;1.02661;0
2017-11-19 06:30:00;0.535722216;0;0.758682635;707.9999992;0.65324232;0;0;0.047943;1.1958;0
2017-11-19 06:45:00;0.915363858;0;0.717241379;719.9999992;0.473380268;0;0;0.16047725;0.9898075;0
2017-11-19 07:00:00;2.789482374;0.944428751;0.7;799.1444441;0.393791499;0;0;0.2730115;0.783815;0
2017-11-19 07:15:00;9.393311698;10.72794274;0.7;671.9999992;1.182936278;0;0;0.38554575;0.5778225;0
2017-11-19 07:30:00;18.18860381;24.34779847;0.9;659.9999992;1.62111746;0.001386667;0;0.49808;0.37183;0
2017-11-19 07:45:00;21.85293174;27.99951631;1;659.9999992;1.927238095;0.000951111;3.26825;0.501825;0.35895;0
2017-11-19 08:00:00;24.65448889;29.48081238;1.2;751.1444441;0.790222222;0.053908889;6.5365;0.50557;0.34607;0
2017-11-19 08:15:00;29.74607408;34.00580844;1.2;659.9999992;0.650666667;0.048096667;9.80475;0.509315;0.33319;0
2017-11-19 08:30:00;29.98292593;32.62667815;1.4;659.9999992;0.581666667;0.677498519;13.073;0.51306;0.32031;0
2017-11-19 08:45:00;37.17908889;40.20469761;1.4;659.9999992;0.772666667;0.050673704;13.56275;0.46836;0.3513175;0
2017-11-19 09:00:00;59.88783333;61.27343695;1.3;751.1444441;0.671087719;0.001971111;14.0525;0.42366;0.382325;0
2017-11-19 09:15:00;101.9765052;101.1106948;1.484210526;659.9999992;0.508849781;0.048029722;14.54225;0.37896;0.4133325;0
2017-11-19 09:30:00;75.83355035;71.22027404;1.457589286;659.9999992;0.671079594;0.0064925;15.032;0.33426;0.44434;0
2017-11-19 09:45:00;91.55268148;85.91662483;1.5;659.9999992;0.549575499;0.009544815;19.348;0.487245;0.3835475;0
2017-11-19 10:00:00;123.365163;117.4236311;2;1986.477778;0.701851852;0.072540741;23.664;0.64023;0.322755;8.9923835
2017-11-19 10:15:00;118.9577159;113.9934497;2;984.8888883;0.574365079;0.039373968;27.98;0.793215;0.2619625;6.994076056
2017-11-19 10:30:00;113.2215158;108.5220495;2.1;996.2222216;0.47195116;0.03886757;32.296;0.9462;0.20117;0
2017-11-19 10:45:00;89.21290911;85.30053759;2.2;984.8888883;0.499128205;0.347895499;37.024;1.12385;0.2329075;0
2017-11-19 11:00:00;96.39091481;94.86968717;2.3;1814.6;0.520111111;0.225317407;41.752;1.3015;0.264645;0
2017-11-19 11:15:00;141.4256556;140.3218114;2;1533.477778;0.719666667;0.025838889;46.48;1.47915;0.2963825;0
2017-11-19 11:30:00;65.17160184;63.6807409;2.1;2158.344445;0.787833333;0.053255556;51.208;1.6568;0.32812;0
2017-11-19 11:45:00;84.77729815;83.07408356;2.1;1496.755555;0.9465;0.010332222;53.45375;1.737325;0.2824675;0
2017-11-19 12:00:00;89.03524444;87.0884726;1.9;746.3222222;0.913;0.081341111;55.6995;1.81785;0.236815;0
2017-11-19 12:15:00;84.97927778;83.002818;2.2;1029.655555;0.947018519;0.001151111;57.94525;1.898375;0.1911625;0
2017-11-19 12:30:00;70.67730159;68.99492509;2.4;659.9999992;0.830187831;0.001701746;60.191;1.9789;0.14551;0
2017-11-19 12:45:00;19.94184921;17.9797099;2.6;659.9999992;1.394698413;0.004174921;48.21825;1.844325;0.3054225;0
2017-11-19 13:00:00;26.19708254;24.16024421;2.9;811.1444441;1.739595238;0.032455556;36.2455;1.70975;0.465335;0
2017-11-19 13:15:00;50.38476667;47.98681889;2.7;707.9999992;2.300611111;0.001044444;24.27275;1.575175;0.6252475;0
2017-11-19 13:30:00;33.45135874;31.4868674;2.8;719.9999992;2.446984127;0.00155381;12.3;1.4406;0.78516;0
2017-11-19 13:45:00;23.69643017;21.61960039;3;707.9999992;1.429645503;0.015522857;13.32275;1.504725;0.59448525;0
2017-11-19 14:00:00;17.85017777;15.4175018;3;751.1444441;1.99637037;0.050654444;14.3455;1.56885;0.4038105;0
2017-11-19 14:15:00;25.81109206;23.36613487;3.1;659.9999992;1.624396825;0.074174603;15.36825;1.632975;0.21313575;0
2017-11-19 14:30:00;34.22189127;31.72202165;3.1;659.9999992;1.349862434;0.018296508;16.391;1.6971;0.022461;0
2017-11-19 14:45:00;18.62431111;15.87602271;3.5;659.9999992;1.215407407;0.001353333;12.29325;1.79355;0.01708989;0
2017-11-19 15:00:00;10.63527222;7.952109907;3.3;751.1444441;1.740888889;0.00756;8.1955;1.89;0.01171878;0
2017-11-19 15:15:00;4.072711111;1.621555235;3.5;659.9999992;1.239222222;0.042125556;4.09775;1.98645;0.00634767;0
2017-11-19 15:30:00;0.617640741;0;3.6;659.9999992;1.264666667;0.059144815;0;2.0829;0.00097656;0
2017-11-19 15:45:00;0.001337036;0;3.3;659.9999992;1.343;0.058471852;0;2.211975;0.00073242;0
2017-11-19 16:00:00;0;0;3.3;751.1444441;1.345809524;0.067837143;0;2.34105;0.00048828;0
2017-11-19 16:15:00;0;0;3.4;659.9999992;1.549968254;0.024141005;0;2.470125;0.00024414;0
2017-11-19 16:30:00;0;0;3.4;659.9999992;1.466166667;0.00679963;0;2.5992;0;0
2017-11-19 16:45:00;0;0;3.5;659.9999992;1.175912698;0.020992222;0;2.6536;0.0026855;0
2017-11-19 17:00:00;0;0;3.4;751.1444441;1.171031746;0.058118889;0;2.708;0.005371;0
2017-11-19 17:15:00;0;0;3.3;659.9999992;0.788222222;0.024065556;0;2.7624;0.0080565;6.994076056
2017-11-19 17:30:00;0;0;3.2;659.9999992;0.824111111;0.032848889;0;2.8168;0.010742;0
2017-11-19 17:45:00;0;0;3.2;659.9999992;0.750476191;0.039260476;0;2.84075;0.00952135;18.48434386
2017-11-19 18:00:00;0.733272219;0;3;751.1444441;0.690190476;0.470973968;0;2.8647;0.0083007;0
2017-11-19 18:15:00;0.225716673;0;2.8;1226.5;0.801247863;0.020714444;0;2.88865;0.00708005;0
2017-11-19 18:30:00;0;0;2.7;1025.077777;0.692704518;0.033417143;0;2.9126;0.0058594;0
2017-11-19 18:45:00;0;0;2.7;878.5888882;0.774380952;0.002548413;0;2.8165;0.00439455;0
2017-11-19 19:00:00;0;0;2.8;751.1444441;0.762666667;0;0;2.7204;0.0029297;0
2017-11-19 19:15:00;0;0;2.7;659.9999992;0.40415873;0.000995556;0;2.6243;0.00146485;6.494499195
2017-11-19 19:30:00;0;0;2.8;659.9999992;1.020301587;0;0;2.5282;0;0
2017-11-19 19:45:00;0;0;2.5;659.9999992;0.660243386;0.000644444;0;2.4682;0;0
2017-11-19 20:00:00;0;0;2.4;751.1444441;0.397185185;0.001066667;0;2.4082;0;0
2017-11-19 20:15:00;0;0;2.4;659.9999992;0.403222222;0;0;2.3482;0;0
2017-11-19 20:30:00;6.67E-05;0;2.5;659.9999992;0.678529915;0;0;2.2882;0;0
2017-11-19 20:45:00;0.000133334;0;2.638461538;659.9999992;0.703787546;0;0;2.16035;0;0
2017-11-19 21:00:00;0;0;2.7;751.1444441;0.653255189;0;0;2.0325;0;0
2017-11-19 21:15:00;0;0;2.7;659.9999992;0.601157509;0.001031111;0;1.90465;0;0
2017-11-19 21:30:00;0;0;2.7;659.9999992;0.587349206;0.000633333;0;1.7768;0;0
2017-11-19 21:45:00;0;0;2.8;659.377777;0.531846561;0.001951111;0;1.653675;0;0
2017-11-19 22:00:00;0;0;2.9;191.1444445;0.734296296;0.003941111;0;1.53055;0;0
2017-11-19 22:15:00;0;0;2.9;100.0000007;0.434854701;0;0;1.407425;0;0
2017-11-19 22:30:00;0;0;2.7;100.0000007;0.348238866;0;0;1.2843;0;0
2017-11-19 22:45:00;0;0;2.7;100.0000007;0.366573099;0;0;1.296675;0;0
2017-11-19 23:00:00;0;0;2.8;191.1444445;0.670031746;0;0;1.30905;0;0
2017-11-19 23:15:00;0;0;2.742857143;100.0000007;0.820857143;0;0;1.321425;0;0
2017-11-19 23:30:00;0;0;2.6;100.0000007;0.731888889;0;0;1.3338;0;0
2017-11-19 23:45:00;0;0;2.6;100.0000007;0.484259259;0;0;1.249975;0;0
2017-11-20 00:00:00;0;0;2.5;191.1444445;0.576868946;0;0;1.16615;0;0
2017-11-20 00:15:00;0;0;2.5;100.0000007;0.259094017;0;0;1.082325;0;0
2017-11-20 00:30:00;0;0;2.2;100.0000007;0.22017094;0;0;0.9985;0;0
2017-11-20 00:45:00;0.000222222;0;1.930769231;100.0000007;0.269606838;0;0;0.743893;0;0
2017-11-20 01:00:00;0.000144444;0;2.3;191.1444445;0.693940171;0;0;0.489286;0;0
2017-11-20 01:15:00;0;0;2.1;100.0000007;0.545726496;0;0;0.234679;0;0
2017-11-20 01:30:00;0;0;2;100.0000007;0.413333333;0;0;-0.019928;0;0
2017-11-20 01:45:00;0;0;2;100.0000007;0.666925926;0;0;0.447779;0;0
2017-11-20 02:00:00;0;0;1.7;191.1444445;0.353851852;0;0;0.915486;0;0
2017-11-20 02:15:00;0;0;1.3;100.0000007;1.119952724;0;0;1.383193;0;0
2017-11-20 02:30:00;0;0;1.263720452;100.0000007;0.508888714;0;0;1.8509;0;0
2017-11-20 02:45:00;0;0;1.2;100.0000007;0.400260603;0;0;1.74615;0;0
2017-11-20 03:00:00;0;0;1.1;191.1444445;0.482913832;0;0;1.6414;0;0
2017-11-20 03:15:00;0.000911111;0;0.7;100.0000007;0.945984127;0;0;1.53665;0;0
2017-11-20 03:30:00;0.044701852;0;0.4;100.0000007;0.569981482;0;0;1.4319;0;0
2017-11-20 03:45:00;0.028764816;0;0.4;100.0000007;0.451193122;0;0;1.2268025;0;0
2017-11-20 04:00:00;0;0;0.3;191.1444445;0.284539683;0;0;1.021705;0;0
2017-11-20 04:15:00;0;0;0.2;100.0000007;0.380164187;0;0;0.8166075;0;0
2017-11-20 04:30:00;0;0;0.4;100.0000007;0.453565972;0;0;0.61151;0;0
2017-11-20 04:45:00;0;0;0.5;100.0000007;0.404900585;0;0;0.6521225;0;40.46572575
2017-11-20 05:00:00;0;0;0.5;303.1444444;0.407766082;0;0;0.692735;0;55.95260845
2017-11-20 05:15:00;0;0;0.43125;707.9999992;0.279263889;0;0;0.7333475;0;32.97207283
2017-11-20 05:30:00;0;0;0.5;707.9999992;0.440921296;0;0;0.77396;0;0
2017-11-20 05:45:00;0;0;0.5;719.9999992;0.45911396;0;0;0.81071;0;0
2017-11-20 06:00:00;0;0;0.7;799.1444441;0.379426001;0;0;0.84746;0;0
2017-11-20 06:15:00;1.635123936;0.246883729;0.768421053;671.9999992;0.469950067;0;0;0.88421;0;0
2017-11-20 06:30:00;6.410034551;3.471512901;0.9;659.9999992;1.06599974;0;0;0.92096;0;0
2017-11-20 06:45:00;28.69466984;26.8681767;1.097564688;659.9999992;0.571612435;0;11.896;0.976495;0;0
2017-11-20 07:00:00;24.16737168;22.93113589;1.138818565;751.1444441;0.515252294;0;23.792;1.03203;0;0
2017-11-20 07:15:00;52.00049907;49.66025023;1.4;659.9999992;0.213261243;0;35.688;1.087565;0;0
2017-11-20 07:30:00;38.99206273;37.64838061;1.7;659.9999992;0.264428241;0;47.584;1.1431;0;0
2017-11-20 07:45:00;75.7520364;74.62483829;1.9;659.9999992;0.303376568;0;63.4155;1.4692;0;0
2017-11-20 08:00:00;74.94405087;73.88243617;1.939247312;751.1444441;0.341273895;0;79.247;1.7953;0;0
2017-11-20 08:15:00;104.6220954;104.0389671;2.1;659.9999992;0.339009259;0;95.0785;2.1214;0;0
2017-11-20 08:30:00;111.9446778;111.0814061;2.3;659.9999992;0.544666667;0;110.91;2.4475;0;0
2017-11-20 08:45:00;100.9968095;100.1140273;2.8;659.9999992;0.614253968;0;121.775;2.5987;0;0
2017-11-20 09:00:00;106.690746;105.8371712;2.714285714;1986.477778;0.735634921;0;132.64;2.7499;0;0
2017-11-20 09:15:00;154.6876094;153.4011179;3;982.9999994;0.659290598;0;143.505;2.9011;0;0
2017-11-20 09:30:00;154.6069239;154.5254099;3.2;982.9999994;0.856820513;0;154.37;3.0523;0;0
2017-11-20 09:45:00;143.4408619;141.9599831;3.4;984.8888883;0.85884127;0;162.065;3.273675;0;0
2017-11-20 10:00:00;101.3119825;101.4873813;3.7;1827.822222;0.612936508;0;169.76;3.49505;0;0
2017-11-20 10:15:00;116.4987667;116.0939967;3.9;1541.088889;1.021666667;0;177.455;3.716425;0;0
2017-11-20 10:30:00;163.2565889;162.7769297;3.9;2164.066667;0.682166667;0;185.15;3.9378;0;26.72736207
2017-11-20 10:45:00;187.4502333;184.4022431;4.2;1343.788889;0.834896825;0;184.84;4.15075;0;0
2017-11-20 11:00:00;283.0866825;264.523669;4.3;559.6555556;0.479126984;0;184.53;4.3637;0;0
2017-11-20 11:15:00;230.1207841;225.9838462;5.1;469.6555559;0.438216931;0;184.22;4.57665;0;0
2017-11-20 11:30:00;211.3885591;201.3248498;5.6;100.0000007;0.649990253;0;183.91;4.7896;0;0
2017-11-20 11:45:00;198.9014219;195.3699377;5.9;100.0000007;0.53723726;0;172.7675;4.88635;0;0
2017-11-20 12:00:00;183.3786431;180.1658931;6.1;619.5;0.922087302;0;161.625;4.9831;0;0
2017-11-20 12:15:00;177.3939241;171.6697581;5.9;707.9999992;0.686407407;0;150.4825;5.07985;0;0
2017-11-20 12:30:00;122.8146582;120.2580341;5.9;719.9999992;0.715092593;0;139.34;5.1766;0;7.493652917
2017-11-20 12:45:00;85.59173809;83.53061829;5.7;707.9999992;0.719222222;0;122.9835;5.2302;0;0
2017-11-20 13:00:00;104.3395926;101.6982037;5.5;751.1444441;0.496666667;0;106.627;5.2838;0;9.242171931
2017-11-20 13:15:00;76.99764074;74.47755538;5.6;659.9999992;0.820333333;0;90.2705;5.3374;0;0
2017-11-20 13:30:00;85.75421111;83.1141847;5.6;659.9999992;0.772873016;0;73.914;5.391;0;0
2017-11-20 13:45:00;68.52035556;65.58202988;5.7;659.9999992;1.640515873;0;59.90975;5.135125;0;0
2017-11-20 14:00:00;27.16424763;24.69886197;5.4;751.1444441;0.868563492;0;45.9055;4.87925;0;0
2017-11-20 14:15:00;25.87839567;23.44991068;5.4;659.9999992;0.42564411;0;31.90125;4.623375;0;0
2017-11-20 14:30:00;26.7158742;23.48973343;5.5;659.9999992;0.543038429;0;17.897;4.3675;0;9.242171931
2017-11-20 14:45:00;15.53193809;11.99953638;5.4;659.9999992;0.764920635;0;13.42275;4.348825;0;0
2017-11-20 15:00:00;6.872303704;3.529981334;5.4;751.1444441;0.504518519;0;8.9485;4.33015;0;0
2017-11-20 15:15:00;3.060125926;0.210020917;5.4;659.9999992;0.312567901;0;4.47425;4.311475;0;0
2017-11-20 15:30:00;1.082970371;0;5.4;659.9999992;0.350135802;0;0;4.2928;0;0
2017-11-20 15:45:00;0.273538098;0;5.2;659.9999992;0.515015873;0;0;4.235725;0;0
2017-11-20 16:00:00;0.303046032;0;5.285714286;751.1444441;0.614492064;0;0;4.17865;0;0
2017-11-20 16:15:00;0.294208467;0;5.2;659.9999992;0.582121693;0;0;4.121575;0;7.243864486
2017-11-20 16:30:00;0.585085178;0;5.133333333;659.9999992;0.755481482;0;0;4.0645;0;0
2017-11-20 16:45:00;0.623084126;0;5.2;659.9999992;1.331;0;0;3.919125;0;16.98561328
2017-11-20 17:00:00;0.39597143;0;5.3;751.1444441;1.123666667;0;0;3.77375;0;7.743441347
2017-11-20 17:15:00;0.295311113;0;5;1226.5;0.717407407;0;0;3.628375;0;0
2017-11-20 17:30:00;0.089833337;0;4.8;1025.077777;0.64337037;0;0;3.483;0;16.98561328
2017-11-20 17:45:00;0.086044447;0;4.8;878.5888882;0.420079365;0.002482222;0;3.553675;0;0
2017-11-20 18:00:00;0.004433334;0;4.7;751.1444441;0.335420635;0.003136667;0;3.62435;0;0
2017-11-20 18:15:00;0.009988888;0;4.9;659.9999992;0.567351852;0;0;3.695025;0;0
2017-11-20 18:30:00;0.024500005;0;4.616666667;659.9999992;0.319338624;0.001137778;0;3.7657;0;0
2017-11-20 18:45:00;0.120888891;0;4.7;659.9999992;0.590015873;0;0;3.75685;0;0
2017-11-20 19:00:00;0.026322223;0;4.5;751.1444441;0.639571429;0;0;3.748;0;0
2017-11-20 19:15:00;0;0;4.3;659.9999992;0.389648148;0;0;3.73915;0;0
2017-11-20 19:30:00;0.016988889;0;4.3;659.9999992;0.599034392;0;0;3.7303;0;0
2017-11-20 19:45:00;0;0;4.357142857;659.9999992;0.39331746;0.002062222;0;3.758075;0;0
2017-11-20 20:00:00;0;0;4.4;751.1444441;0.424222222;0;0;3.78585;0;0
2017-11-20 20:15:00;0.02407778;0;4.3;659.9999992;0.370962963;0;0;3.813625;0;0
2017-11-20 20:30:00;0.141250795;0;4.4;659.9999992;0.755846561;0;0;3.8414;0;0
2017-11-20 20:45:00;0.150260319;0;4.4;659.377777;0.943968254;0;0;3.7009;0;0
2017-11-20 21:00:00;0.260981484;0;4.5;191.1444445;0.841296296;0;0;3.5604;0;0
2017-11-20 21:15:00;0.179151849;0;5;100.0000007;0.595259259;0;0;3.4199;0;0
2017-11-20 21:30:00;0;0;4.9;100.0000007;0.429666667;0;0;3.2794;0;0
2017-11-20 21:45:00;0.472588889;0;4.842857143;100.0000007;1.816333333;0.000717778;0;3.38835;0;0
2017-11-20 22:00:00;0.002733333;0;5.1;191.1444445;1.009555556;0.000853333;0;3.4973;0;0
2017-11-20 22:15:00;0;0;4.633333333;100.0000007;0.732047619;0;0;3.60625;0;0
2017-11-20 22:30:00;0;0;4.7;100.0000007;1.211174603;0;0;3.7152;0;0
2017-11-20 22:45:00;0;0;4.2;100.0000007;1.675666667;0;0;3.7473;0;0
2017-11-20 23:00:00;0;0;3.9;191.1444445;0.542555556;0;0;3.7794;0;0
2017-11-20 23:15:00;0;0;4.2;100.0000007;0.481333333;0;0;3.8115;0;0
2017-11-20 23:30:00;0;0;4.416666667;100.0000007;0.793333333;0;0;3.8436;0;0
2017-11-20 23:45:00;0;0;4.4;100.0000007;0.572555556;0;0;3.95755;0;0
2017-11-21 00:00:00;0.011666669;0;4.5;191.1444445;0.717031746;0;0;4.0715;0;0
2017-11-21 00:15:00;0.224233332;0;4.7;100.0000007;0.781746032;0.003504444;0;4.18545;0;0
2017-11-21 00:30:00;0.00937778;0;4.8;100.0000007;0.745925926;0;0;4.2994;0;0
2017-11-21 00:45:00;0;0;4.3;100.0000007;0.434851852;0;0;4.321625;0;0
2017-11-21 01:00:00;0;0;4.1;191.1444445;0.706825397;0;0;4.34385;0;0
2017-11-21 01:15:00;0;0;4.5;100.0000007;0.555174603;0;0;4.366075;0;0
2017-11-21 01:30:00;0;0;4;100.0000007;1.012074074;0;0;4.3883;0;0
2017-11-21 01:45:00;0.029366667;0;4.4;100.0000007;0.976071225;0.001351111;0;4.4475;0;0
2017-11-21 02:00:00;0;0;4.8;191.1444445;0.833521368;0.001224444;0;4.5067;0;0
2017-11-21 02:15:00;0.347409263;0;4.6;100.0000007;0.940981482;0;0;4.5659;0;0
2017-11-21 02:30:00;0.038068519;0;5;100.0000007;2.418050265;0.065759841;0;4.6251;0;0
2017-11-21 02:45:00;0;0;4.7;100.0000007;1.467396825;0.004099048;0;4.4998;0;0
2017-11-21 03:00:00;0;0;5.1;191.1444445;1.301349206;0;0;4.3745;0;0
2017-11-21 03:15:00;0;0;4.5;100.0000007;1.036;0;0;4.2492;0;0
2017-11-21 03:30:00;0;0;4.6;100.0000007;0.80615873;0.003116667;0;4.1239;0;0
2017-11-21 03:45:00;0;0;4.7;100.0000007;0.922174603;0.015825556;0;4.086225;0.014038;0
2017-11-21 04:00:00;0;0;4.8;191.1444445;0.853444444;0;0;4.04855;0.028076;0
2017-11-21 04:15:00;0.017700001;0;4.6;100.0000007;1.424222222;0.027476667;0;4.010875;0.042114;0
2017-11-21 04:30:00;0;0;4.6;100.0000007;2.143555556;0.011567778;0;3.9732;0.056152;0
2017-11-21 04:45:00;0;0;4.4;100.0000007;1.805936508;0.00929;0;3.882275;0.04846175;6.244710764
2017-11-21 05:00:00;0;0;4.6;303.1444444;1.247063492;0;0;3.79135;0.0407715;46.71043652
2017-11-21 05:15:00;0;0;4.4;707.9999992;0.772555556;0.021935556;0;3.700425;0.03308125;15.73667113
2017-11-21 05:30:00;0;0;4.5;707.9999992;0.761388889;0.077188148;0;3.6095;0.025391;20.48265131
2017-11-21 05:45:00;0;0;4.5;719.9999992;1.353055556;0.002965185;0;3.851425;0.0245975;0
2017-11-21 06:00:00;0;0;4.4;799.1444441;0.669555556;0.006804444;0;4.09335;0.023804;6.244710764
2017-11-21 06:15:00;0.379333336;0;4.3;671.9999992;0.769333333;0;0;4.335275;0.0230105;9.242171931
2017-11-21 06:30:00;4.65174815;2.378066059;4.3;659.9999992;0.993592593;0.00497;0;4.5772;0.022217;0
2017-11-21 06:45:00;15.0486328;12.78828139;4.3;659.9999992;1.458296296;0.002806667;8.58475;4.58715;0.016723785;0
2017-11-21 07:00:00;24.91008572;23.35343499;4.3;751.1444441;1.904126984;0.000706667;17.1695;4.5971;0.01123057;0
2017-11-21 07:15:00;35.28634444;33.80179603;4.6;659.9999992;1.505095238;0;25.75425;4.60705;0.005737355;0
2017-11-21 07:30:00;43.9571537;42.25199549;4.8;659.9999992;1.356833333;0;34.339;4.617;0.00024414;0
2017-11-21 07:45:00;44.08819709;42.58451399;5;659.9999992;1.584753968;0;42.5525;4.639175;0.000183105;0
2017-11-21 08:00:00;79.27553016;77.03579036;4.7;751.1444441;2.571428571;0;50.766;4.66135;0.00012207;0
2017-11-21 08:15:00;101.3446968;98.89509993;5;659.9999992;1.463539683;0;58.9795;4.683525;6.10E-05;0
2017-11-21 08:30:00;119.9564667;118.0367786;5.5;659.9999992;1.746777778;0;67.193;4.7057;0;0
2017-11-21 08:45:00;134.3184897;133.2454224;5.5;659.9999992;1.197401709;0;82.51725;5.44885;0;0
2017-11-21 09:00:00;127.073896;125.5995508;5.4;1986.477778;0.735788767;0;97.8415;6.192;0;0
2017-11-21 09:15:00;242.5635295;181.0801239;5.985714286;428.6222228;1.734224728;0;113.16575;6.93515;0;0
2017-11-21 09:30:00;222.4966903;180.3708696;6.1;436.2222228;1.026918129;0;128.49;7.6783;0;0
2017-11-21 09:45:00;262.9679222;184.1214746;6.9;424.8888895;0.671203704;0;125.865;7.79275;0.0041505;5.994922334
2017-11-21 10:00:00;185.3929944;184.9407927;7;1254.6;0.709018519;0;123.24;7.9072;0.008301;8.492806639
2017-11-21 10:15:00;149.0904222;149.6250826;7.866666667;970.0444446;0.833555556;0;120.615;8.02165;0.0124515;9.491960361
2017-11-21 10:30:00;141.9803148;141.9202331;7.9;1601.777778;1.115222222;0;117.99;8.1361;0.016602;16.23624799
2017-11-21 10:45:00;132.8685153;132.903583;7.8;937.377778;0.81715873;0.00544;99.24525;8.0855;0.01306185;0
2017-11-21 11:00:00;159.3209587;158.7170923;7.9;746.3222223;1.170116124;0;80.5005;8.0349;0.0095217;0
2017-11-21 11:15:00;191.5865667;190.1182513;8.2;1029.655555;0.936614035;0.000995556;61.75575;7.9843;0.00598155;0
2017-11-21 11:30:00;161.4437063;160.3587295;8.6;659.9999992;0.689111111;0;43.011;7.9337;0.0024414;0
2017-11-21 11:45:00;144.3888984;142.8222992;9.2;659.9999992;1.906777778;0.043272222;46.3545;8.090075;0.00183105;0
2017-11-21 12:00:00;138.9348878;136.2836293;9.1;811.1444441;2.142888889;0.167332222;49.698;8.24645;0.0012207;0
